date,summary,emotion
2019/1/9,欧元反弹受阻一大关键均线希望美联储鸽声再大一点欧元兑美元持续承压于100日移动均线现位于1.1476截止目前仍维持单边震荡之势自2018年11月以来持续于1.12-1.15宽幅区间内整理目前步入了上行整理阶段市场密切关注稍晚将公布的美联储12月货币政策会...,positive
2019/1/9,2019年美联储不加息或乐坏特朗普鲍威尔主席宝座能更稳？市场认为美联储2019年可能不会加息这会让特朗普总统感到高兴。专家指出特朗普解雇鲍威尔需要合理的理由而这点很难证明。此外就算特朗普能找到鸽派人士替换鲍威尔也不能保证美联储以后就会停止加息。,negative
2019/1/9,黄金多头不必气馁！贸易谈判释放积极讯号但美国另一大麻烦才刚开始1月9日现货黄金价格有望延续上个交易日回落调整走势因美中贸易谈判引发的乐观情绪令投资人信心回升盖过了有关美联储可能暂停升息预期的影响。不过金价仍受到支撑因2019年美国企业获利衰退风险升高。,negative
2019/1/9,风险偏好升温压制黄金投资者天枰是时候更多倒向白银了1月9日黄金T+D连续三日下跌。白银整体表现好于黄金。今日为期三天的中美贸易谈判结束市场预期乐观提振了风险情绪风险资产收益率上升削弱了黄金吸引力。白银表现强于黄金或因其工业属性更明显其他有色金属也受益于中...,negative
2019/1/9,梅姨脱欧协议闯关议会在即英镑大涨4%不是没可能英镑兑美元于1.2700上方维持微幅反弹之势主要受美元受到新的卖压冲击提振虽然美债收益率维持涨势但美元指数仍处于守势。1月15日特雷莎·梅的脱欧协议就将接受议会投票如果英国议会同意了脱欧协定英镑至少能够上涨4...,negative
2019/1/9,欧元兑美元双底结构形成未来上行概率较高欧元兑美元技术面已经形成勾形理论看多所需要的回踩且双底结构形成。经济层面美国与欧元区CPI走势形成死亡交叉预示未来美国的经济复苏进程慢于欧元区复苏进程所以我们能够得出欧元兑美元汇率在未来将出现上涨的结论。,negative
2019/1/9,美联储2019年将如何“搅动市场”？十大投行这么说美联储在刚刚过去的2018年里顶住各方压力坚持每季度加息一次这令美国政策利率水平在全年升高了一整个百分点也让希望美股继续上涨和美元汇率回落的美国总统特朗普感到非常不悦。在白宫与美联储的矛盾于年底全面激化之后美联...,negative
2019/1/9,INE原油一季度前景乐观风险因素只剩这一个1月9日中国原油主力期货SC1903上涨1.76%日内最高触及12月18日以来新高419.8元/吨。中美贸易谈判结束市场预期乐观支撑油价走高这将缓解对全球原油需求放缓的担忧。另外阿联酋认为贸易局势是2019年油...,negative
2019/1/9,1月9日现货黄金、白银、原油、外汇短线交易策略1月9日亚洲时段美元指数小幅走弱特朗普未能启动紧急状态结束政府停摆且此前再次炮轰美联储令美元承压；现货黄金仍在1280关口附近徘徊全球股市回暖削弱了黄金的避险需求但仍受到美元走弱的支撑；原油市场油价受到贸...,negative
2019/1/9,“新债王”2018年预测成绩彪炳除了美元都说准了！2018年初“新债王”冈拉克给出很多预测除了美元他的很多预测几乎证明都是正确的包括美股先扬后抑、看跌欧洲股市、看好美国两年期国债。虽然他2018年初对全球经济持乐观态度但对2019年的预测变得更加悲观这点需...,positive
2019/1/9,2019将是市场剧震之年：日元关注大涨风险油价关注特朗普信号2019年将是市场剧震之年因美国经济已达拐点的迹象越来越明显全球经济趋同性放缓英国临近脱欧最后期限各种乱象都可能发生：英国无序脱欧、延长最后期限、大选或完全不脱欧？英镑剧烈波动已成必然。而这些将促使市场寻求日元...,negative
2019/1/9,欧市盘前：国际贸易利好改善风险情绪？警惕：政府停摆僵局未结1月9日据报道中美可能在解决贸易争端方面取得进展这一消息提振了投资者情绪并推动人民币和澳元上涨而作为避险货币的日元相对走低。特朗普日内讲话中未出现任何负面意外重点在于获得修建墨西哥边境墙的资金对结束美国政府停...,negative
2019/1/9,新兴市场前景预期存在分歧但风险意愿显现回暖迹象基金经理对新兴市场的2019年展望存在意见分歧花旗集团和瑞银集团警告投资者发展中国家的资产不会实现持续反弹摩根士丹利则青睐货币逢低买进策略并上调了主权信用展望。如果波动率、相关性和风险溢价这些指标能提供指引的话...,negative
2019/1/9,德国数据疲软经济濒衰退欧元反弹路上拦路虎又多一只德国2018年11月工业生产环比下降1.9%远低于预期令分析师担心德国第四季度经济出现萎缩。分析指出国际贸易紧张、英国脱欧和股市动荡导致德国经济数据疲软。不过德国汽车业有望反弹整个经济拥有良好的融资环境也预...,negative
2019/1/9,美联储加息难以为继2019年全球金融市场“大变局”？由美国总统特朗普所倡导的贸易保护主义已在2018年大举搅乱市场令新兴市场国家普遍遭到冲击而又恰逢欧元区经济增长乏力。在这一令人左右为难的情况下市场做出了反应。美国股市第四季度开启跳水模式市场纷纷将矛头指向美联储...,negative
2019/1/9,不要小看特朗普可能宣布的紧急状态历史数据表明会响起惊雷。1月9日由于美国谈判代表宣称与中国的贸易谈判进展顺利再加上投资者相信OPEC将削减产量油价攀升至3周高位。美油盘中走强逾40点触及50.22美元/桶日内涨幅0.86%；布伦特原油逼近60美元关口报58.87...,negative
2019/1/9,原油交易提醒：国际贸易向好点燃乐观情绪美油勇攀50大关1月9日由于美国谈判代表宣称与中国的贸易谈判进展顺利再加上投资者相信OPEC将削减产量油价攀升至3周高位。美油盘中走强逾40点触及50.22美元/桶日内涨幅0.86%；布伦特原油逼近60美元关口报58.87...,positive
2019/1/9,市场风险情绪回归？空头或奇袭黄金多头要小心了！前一阶段时间由于美国政府摇摆以及全球股市抛售潮导致市场避险情绪飙升VIX恐慌指数升至30以上助涨黄金、日元这类避险资产的买需。但高盛和法国巴黎银行仍看涨风险资产认为反弹仍将继续演绎黄金或因此被重创。,negative
2019/1/9,黄金交易提醒：警报！临近特朗普“特别讲话”多空大战或一触即发！据两位知情人士透露美国总统唐纳德·特朗普很想启动全国紧急状态以绕过不愿配合的国会筹集资金建设边境墙。这样的大动作将考验总统权力的边界。朗普提高了紧迫感宣布他将于周二黄金时段（北京时间周三10:00）就“国家安全...,negative
2019/1/9,息差稳定扩大！美国企业债市场开始进入危机模式成美元下跌帮凶美国信贷市场吸引力逐渐显现华尔街策略师建议增加配置仅仅几周时间策略师们对美国信贷市场的看法就已经截然不同。,negative
2019/1/9,1月9日外汇交易提醒1月9日投资者需重点关注加拿大央行利率决议及新闻发布会美联储二位官员的讲话美联储公布12月货币政策会议纪要；此外还需关注德国11月未季调贸易帐、瑞士12月CPI、欧元区11月失业率、美国截至1月4日当周EIA原油库...,negative
2019/1/9,1月9日财经早餐：贸易谈判展望乐观美元回升美油创18个月来最长上涨纪录1月8日美元走高投资者关注欧元区经济衰退的风险因数据显示出更多地区经济放缓的迹象欧元走软支撑美元。金价下跌因美元上涨中美贸易协议前景提高投资者对诸如股市等风险较高资产的兴致。受到OPEC主导的原油减产支撑油...,negative
2019/1/9,纽市盘前：商品货币走强美油站上50美元关口这一切要归功贸易谈判,positive
2019/1/9,WGC：避险情绪+央行增持 2019年黄金有望受追捧,positive
2019/1/9,黄金多头不必气馁！贸易谈判释放积极讯号但美国另一大麻烦才刚开始,neutral
2019/1/9,风险偏好升温压制黄金投资者天枰是时候更多倒向白银了,negative
2019/1/9,风险情绪回归原油涨不停黄金没戏？,negative
2019/1/9,1月9日现货黄金、白银、原油、外汇短线交易策略,positive
2019/1/9,欧市盘前：国际贸易利好改善风险情绪？警惕：政府停摆僵局未结,negative
2019/1/9,新兴市场前景预期存在分歧但风险意愿显现回暖迹象,negative
2019/1/9,市场经济近期寒风阵阵世界银行下调全球增长展望,positive
2019/1/9,特朗普突然怂了！未启动全国紧急状态美元仍有大跌风险,negative
2019/1/9,不要小看特朗普可能宣布的紧急状态历史数据表明会响起惊雷,negative
2019/1/9,市场风险情绪回归？空头或奇袭黄金多头要小心了！,negative
2019/1/9,黄金交易提醒：警报！临近特朗普“特别讲话”多空大战或一触即发！,negative
2019/1/9,息差稳定扩大！美国企业债市场开始进入危机模式成美元下跌帮凶,neutral
2019/1/9,1月9日财经早餐：贸易谈判展望乐观美元回升美油创18个月来最长上涨纪录,positive
2019/1/9,美油涨幅扩至逾3%续创三周新高后市需警惕EIA库存重新膨胀,negative
2019/1/9,风险情绪回归原油涨不停黄金没戏？,negative
2019/1/9,INE原油一季度前景乐观风险因素只剩这一个,negative
2019/1/9,国际油价创逾三周新高！市场一大阴影或终将褪去,neutral
2019/1/9,1月9日现货黄金、白银、原油、外汇短线交易策略,positive
2019/1/9,国际油价创逾三周新高！市场一大阴影或终将褪去,neutral
2019/1/9,1月9日现货黄金、白银、原油、外汇短线交易策略,positive
2019/1/9,委内瑞拉产能崩溃推升油价OPEC短期获利难抵长线损失,negative
2019/1/9,2019将是市场剧震之年：日元关注大涨风险油价关注特朗普信号,positive
2019/1/9,欧市盘前：国际贸易利好改善风险情绪？警惕：政府停摆僵局未结,negative
2019/1/9,原油交易提醒：国际贸易向好点燃乐观情绪美油勇攀50大关,positive
2019/1/9,1月9日财经早餐：贸易谈判展望乐观美元回升美油创18个月来最长上涨纪录,positive
2019/1/9,API原油库存大降利好遭稀释美油50关口前蓄力,negative
2019/1/9,沙特大招频出美油涨近3%逼近50美元日线料迎六连阳！,positive
2019/1/8,纽市盘前：脱欧协议闯关难英镑止步1.28；原油价格能否再飞一会就看它了1月8日欧洲时段美元指数上涨0.3%美国国债收益率的持续上升帮助缓解了美元看跌压力。英镑兑美元无力升破1.28关口下跌近0.3%受累于英国脱欧忧虑。英国首相特雷莎梅必须在下周议会表决中为其脱欧协议赢得批准否则...,negative
2019/1/8,日元无视通胀目标总体偏上行因这一最大利空因素面临挑战目前尚不能确认上周美元兑日元闪崩是因为苹果公司股价大跌导致的。但是考虑到澳元兑日元以及土耳其里拉兑日元都暗示着日元走势的上升因此日元走强是一个很显然的事件预计将持续至2019年尤其是在当前避险情绪回升以及美联储减...,negative
2019/1/8,经济略显疲态欧元暂歇涨势但一大因素仍令空头不安欧元兑美元维持窄幅震荡走低之势现交投于1.1450附近终结了此前三个交易日的连涨之势时段内稍早公布的欧元区12月经济及工业景气指数均不及预期且美债收益率上行带动美元自10月中旬以来低位反弹均导致欧元上行承压...,negative
2019/1/8,投资者不必惊恐黄金短期头部美联储鹰爪蹦跶不了多久了1月8日现货黄金时隔一个交易日后重新回落短期见顶疑虑进一步加重。因中美达成贸易协议的前景好转提振了市场人气美元指数触底反弹。不过在全球增长可能骤然放缓的风险中投资者愈发认为美联储今年不会加息美元后市料持续承...,negative
2019/1/8,美联储2019年真的会降息？！听听分析师怎么说对美联储来说2019年的开局很像2016年：全球经济增长的不确定性最近连续数月搅乱金融市场。2019年年初美联储官员预计将加息两次但投资者目前预期美联储更有可能降息而不是加息。,negative
2019/1/8,黄金市场过于乐观了吧！注意啦这股重大力量已衰竭1月8日黄金T+D连续两日下跌。白银T+D最低触及三日新低至3676元/克。此前黄金市场情绪过于乐观多头无视空头信号可能意味着金价将在短期内回调。更重要的是未来通胀遥遥无期如果通胀不大幅上升金价可能难以突破...,negative
2019/1/8,双CPI曲线预示当前英镑兑美元跌势尚未结束美、英两国CPI曲线走势暗示当前美国经济复苏依旧强于英国无论脱欧谈判以及下议院是否能够通过脱欧协议都必须反映在英国CPI的回升上面才能够对英镑兑美元的走势形成显性提振。所以当前GBPUSD的走势依旧是以空头为...,positive
2019/1/8,黄金多头勿冒进！有这根支柱美指没那么容易趴下1月8日现货黄金价格下跌因市场押注中美可能接近达成贸易协议冒险意愿改善且美元自日内触及的两个半月低点反弹。美指周二触及10月22日以来新低的95.607因美联储主席鲍威尔之前暗示可能暂停多年的加息周期。技术上...,negative
2019/1/8,美元大头成型黄金后市将独领风骚美指再前期就已经跌破了96附近的重要颈线位昨日又跌破了前期重要的支撑低点美元头部形态已经确认。黄金进入多方的调整阶段均线依旧多头排列向上趋势不变各项指标也都在多方区域内运行表明黄金的多头形态已经走好。在当前...,neutral
2019/1/8,欧市盘前：国际贸易前景乐观欧洲政治风险仍需警惕1月8日由于全球经济增长放缓的风险投资者越来越相信美联储今年不会加息因此美元走势震荡。由于欧元区经济增长和通胀仍然疲弱远低于欧洲央行的预测欧元近期的强势令一些分析师感到意外。英国首相梅必须赢得议会投票才能获得...,negative
2019/1/8,注意！2019的年度“爆点”关注这五大事件2018多反转在这一年里有很多的负面信息这些负面信息庞大到不得不引起市场的关注也同时导致了市场趋势的变化。我们认为此类信息依旧会在未来的几个月里继续存在2019年五大事件可能成为年度“爆点”。,negative
2019/1/8,脱欧有新情况？梅姨或考虑接受新提议以力阻“硬脱欧”。1月8日亚洲时段美元指数在创下2个半月低点95.62后出现反抽有消息称特朗普计划以电视演说寻求突破筑墙经费僵局。美国联邦政府机构部分停摆已经进入第17天若这一局面被打破美元有望迎来反弹。,negative
2019/1/8,1月8日外汇交易策略（欧元、英镑、日元）1月8日亚洲时段美元指数在创下2个半月低点95.62后出现反抽有消息称特朗普计划以电视演说寻求突破筑墙经费僵局。美国联邦政府机构部分停摆已经进入第17天若这一局面被打破美元有望迎来反弹。,negative
2019/1/8,黄金交易提醒：美联储动向主导金价走势1300关口技术性压力明显周二现货黄金小幅走低因有消息称美国总统特朗普拟发布全国讲话或借此机会宣布进入国家紧急状况为绕过国会拨款限制动用军事力量修建边境墙铺平道路。短时间而言1300美元将是一个关键压力位市场将密切关注特朗普北京时间周三...,negative
2019/1/8,好强的涨势！比金银更尊贵：现货钯金2019年如何布局2018年贵金属普遍表现欠佳但现货钯金却依然延续前两年的涨势屡次刷新历史最高价格年度上涨19.28%收报1265.50美元/盎司成为2018年表现最好的贵金属！但是对于2019年现货钯金的走势金融机构的预...,positive
2019/1/8,三大利空悬顶美元惨成过街老鼠警惕特朗普大嘴恐引发变数中美经贸磋商进入第二天美国商务部长罗斯称中美有很大机会达成合理的贸易协议乐观情绪推升股市反弹。另外沙特计划削减10%原油出口的消息亦利好油价。美元指数于平盘位置窄幅震荡上一交易日最低跌至95.63刷新去年10...,negative
2019/1/8,美联储2019仅会加息一次！没有投票权的博斯蒂克讲话管用吗？亚特兰大联储主席、政策立场偏鸽派的博斯蒂克表示美联储2019年应该只加息一次但继续实施其逐步缩减资产负债表的计划不过博斯蒂克2019年在联邦公开市场委员会没有政策投票权。美联储主席鲍威尔上周五开启了暂停加息的可能...,negative
2019/1/8,欧洲央行也恐大变脸欧元和英镑2019年“必有大行情”（下篇）2018年转瞬即逝展望2019英国脱欧局势料尘埃落定欧洲央行也有望开启货币正常化路径2019究竟能否成欧系货币爆发元年欧元、英镑又会否各自走出独立行情本文将做深入剖析。由于文章篇幅过长笔者将其拆分成上下两端...,negative
2019/1/8,华尔街轮番唱空美元但花旗银行称仍存一大变数美元持续三周的跌势为包括新兴市场货币和大宗商品在内的各类资产提供了推动力因美联储政策正常化进程暂停的前景促使华尔街建议做空美元。但花旗预计美联储缩表将在一季度加强美元上行动力这暗示美元尚没有进入结构性转变。,negative
2019/1/8,脱欧充满变数欧元和英镑2019年“必有大行情”（上篇）2018年转瞬即逝展望2019英国脱欧局势料尘埃落定欧洲央行也有望开启货币正常化路径2019究竟能否成欧系货币爆发元年欧元、英镑又会否各自走出独立行情本文作为2019年终专题的一篇将做深入剖析。由于文章篇幅过...,positive
2019/1/8,多头的福音！白银T+D强势来袭2019涨势料更胜黄金长线来看建议投资者把握近期低档格局分批布局白银投资。。分析师指出白银价格拥有许多关键驱动因素白银的工业生产用途又远比黄金来得广泛前者占整体工业应用的65%并被用于太阳能和电气产业在未来几年很有发展前途。,positive
2019/1/8,1月8日外汇交易提醒1月8日投资者需重点关注澳大利亚、中国、法国、美国、加拿大贸易数据此外欧元区12月经济景气指数、工业景气指数、消费者信心指数终值德国11月季调后工业产出美国11月批发库存月率、工厂订单月率、耐用品订单月率终值、美...,positive
2019/1/8,1月8日财经早餐：美元疲弱美股坚挺沙特削减出口油价延续升势1月7日美元下跌创18年10月22日以来新低至95.63因市场愈发预期美联储将暂停或中止升息周期此外美国ISM非制造业疲软也令美元承压。现货黄金走高美元下滑支撑了金价中美恢复贸易谈判对金价也有所提振。受欧佩克...,positive
2019/1/8,加元逆袭！19年开端领涨G10货币静待本周重磅事件指引1月7日纽市盘中美元兑加元跌破1.33关口创12月7日以来新低至1.328619年至今加元兑美元涨近2.6%成为G10外汇表现最好的货币近期油价连续走高利好加元。加拿大央行将在北京时间1月9日(周三)23:0...,positive
2019/1/8,纽市盘前：脱欧协议闯关难英镑止步1.28；原油价格能否再飞一会就看它了,neutral
2019/1/8,投资者不必惊恐黄金短期头部美联储鹰爪蹦跶不了多久了,negative
2019/1/8,黄金市场过于乐观了吧！注意啦这股重大力量已衰竭,negative
2019/1/8,黄金多头勿冒进！有这根支柱美指没那么容易趴下,neutral
2019/1/8,美元大头成型黄金后市将独领风骚,positive
2019/1/8,好强的涨势！比金银更尊贵：现货钯金2019年如何布局,positive
2019/1/8,三大利空悬顶美元惨成过街老鼠警惕特朗普大嘴恐引发变数,negative
2019/1/8,金价2019吹响反攻号角！黄金T+D瞄准300大关,positive
2019/1/8,美墨边境问题悬而未决市场聚焦特朗普又会出什么花招,negative
2019/1/8,1月8日财经早餐：美元疲弱美股坚挺沙特削减出口油价延续升势,positive
2019/1/8,纽市盘前：脱欧协议闯关难英镑止步1.28；原油价格能否再飞一会就看它了,neutral
2019/1/8,原油彻底扭转颓势了？恐怕高兴得太早新的利空正在浮现,negative
2019/1/8,INE原油再创逾半个月新高因这一重大谈判前景看好,positive
2019/1/8,美国页岩油产量远低于预期？2019年油价前景悬念仍不小,negative
2019/1/8,注意！2019的年度“爆点”关注这五大事件,negative
2019/1/8,原油交易提醒：多头打响反击战贸易局势乐观助油价飘红,positive
2019/1/8,沙特下狠手！拟再削减原油出口欲将油价提至80美元,negative
2019/1/8,1月8日财经早餐：美元疲弱美股坚挺沙特削减出口油价延续升势,positive
2019/1/8,加元逆袭！19年开端领涨G10货币静待本周重磅事件指引,positive
2019/1/7,纽市盘前：美元跌势主导货币市场原油再迎大涨逼近重要关口1月7日欧洲时段美元指数刷新两个月以来新低至95.7979。多家银行表示美元将走弱2019年更加谨慎的美联储将放宽加息的力度这将在2019年对美元构成压力。另外美国经济数据显示制造业与服务业均有变缓趋势。美元走...,negative
2019/1/7,美元续跌似已攻破多头最后防线黄金重回千三倒计时周一因上周五非农数据大好风险偏好回升黄金盘初小幅走低至1282美元附近但是因美国政府停摆危机持续叠加市场看空美国经济前景黄金于美盘时段一度涨逾0.7%至1295美元上方。受原油钻井数下降和中美贸易谈判令市场情绪...,negative
2019/1/7,市场脱离经济持续动荡美联储面临的市场挑战才刚刚开始美联储面临的市场挑战才刚刚开始。虽然美国就业市场强劲政策利率处于低位但无法阻止美股暴跌。尽管美国经济的基本面依然强劲但近几周来主导有关美联储紧缩周期辩论的却是市场动荡。,negative
2019/1/7,风险资产归来！黄金暂失避险需求然另一贵金属料表现不俗1月7日黄金T+D收盘下跌0.57%。白银T+D收盘上涨0.05%。尽管受益于鸽派美联储言论美元有所走弱但风险资产表现较好黄金暂失避险需求。另外市场预期中美谈判会有较好的结果也对黄金有负面影响。白银或有不俗...,neutral
2019/1/7,美元利多不涨原油终迎反弹周一欧洲时段美元指数呈现震荡下行走势虽然上周非农报告表现强劲但美联储主席鲍威尔此后发表的鸽派讲话仍打压了多头信心。油价则延续了近期的反弹走势鉴于OPEC+本月启动减产协议油市短期内乐观情绪有所上升。,negative
2019/1/7,风险资产归来！黄金暂失避险需求然另一贵金属料表现不俗。周一欧洲时段美元指数呈现震荡下行走势虽然上周非农报告表现强劲但美联储主席鲍威尔此后发表的鸽派讲话仍打压了多头信心。油价则延续了近期的反弹走势鉴于OPEC+本月启动减产协议油市短期内乐观情绪有所上升。,neutral
2019/1/7,美元利多不涨原油终迎反弹周一欧洲时段美元指数呈现震荡下行走势虽然上周非农报告表现强劲但美联储主席鲍威尔此后发表的鸽派讲话仍打压了多头信心。油价则延续了近期的反弹走势鉴于OPEC+本月启动减产协议油市短期内乐观情绪有所上升。,negative
2019/1/7,这波抛售只是新一轮抛售的开端吗？2019面临五大“遗留问题”市场面临的遗留问题甚多：2019年经济增长会继续放缓吗？最近这波市场抛售只是新一轮抛售的开端？新兴市场走出困境了吗？中美之间的贸易摩擦能得到解决吗？还有欧洲的政治动荡问题呢？,negative
2019/1/7,盛宝年度展望：2019年市场面临哪些机遇和挑战？期待最有趣的一年盛宝集团外汇策略主管发布文章称2018年年末市场风险重重期待着2019年能够成为自全球金融危机以来全球市场表现最有趣的一年。,positive
2019/1/7,盛宝集团独家原创：完整版2019年十大“惊人猜想”与往年一样盛宝集团日前发布了2019年全球金融市场的十大“惊人大预言”。其报告为投资者指出：2019年投资道路上可能遇到的“惊喜”为的是避免在极端情况下出现错误配置的风险。,positive
2019/1/7,大宗商品年度总结：碳排放期货飙涨202%页岩油和大豆“惊翻”市场盛宝集团大宗商品行情总结报告显示2018年初到年末大宗商品市场惊人现象频出其中碳排放期货飙涨202%大豆和原油的波幅也令人“惊艳”。,positive
2019/1/7,回顾2018发现趋势良机洞察顶级投行2019年汇市观点2018年外汇市场极不平静全球出现“美元荒”新兴市场遭遇“股债汇”三杀欧洲政局多变欧元受累下跌；黄金跌跌不休但年底掀起大涨；2019年又有什么疯狂行情？全球投行观点值得参考。此外2019大事及休假安排也值得提...,positive
2019/1/7,鲍威尔改口“保持耐心”暂缓加息大势所趋美元料承压美联储主席鲍威尔1月4日发言称美联储准备好在需要时调整政策可耐心评估经济形势。高盛认为鲍威尔讲话加大暂停加息可能性将导致美元走软。,negative
2019/1/7,2018年全球金融业十大热词每个词背后都有一个疯狂行情！2018年的全球金融市场从年初开始就热闹非凡。全球贸易摩擦成为贯穿整年的年度大戏。英国陷入脱欧谈判的僵局并且将持续到2019年。欧元区经济几乎陷入衰退阴影新兴市场则上演了一出“恐怖片”。汇通网为您盘点了2018年...,positive
2019/1/7,二次公投留欧成主流民意梅姨能否把脱欧坚持到底？英国首相特雷莎·梅(Theresa May)警告称议会如果否决自己的协议将带领英国走向未知。她还称自己不倾向举行第二次公投认为这将导致英国的分裂。有分析认为鉴于大多数议员反对无协议脱欧这种情况不太可能真的出现。...,negative
2019/1/7,原油交易提醒：五大利多盖过两大利空原油多头或迎来春天1月7日亚洲时段美原油主力合约小幅上涨尽管上周五(1月4日)美国成品油库存大幅增加美国原油产量维持在历史记录高位曾令油价短线收到拖累但是原油市场仍存在五大利多消息油价本周有望震荡上涨。,positive
2019/1/7,影响市场行情的2018“政经大人物”：金口一开市场就嗨！2018年可谓是金融市场风起云涌的一年而其中的诸多波澜均与一些政坛“大人物”息息相关。汇通网小编为大家回顾2018年盘点哪些引爆金融市场的年度大人物。相信在2019年这些“政经大人物”还将继续影响市场行情。,neutral
2019/1/7,美国政府开门仍无望特朗普扬言动用紧急状态市场愕然特朗普可能已经开始考虑动用前所未有的手段来为他的“边境墙”筹款其方式便是动用总统专属权力宣布美国与墨西哥边境进入了“紧急状态”如此便可以堂而皇之地使用军事预算和军人力量来完成边境墙修筑并绕开国会的审批。然后...,negative
2019/1/7,2019——金光闪耀2019年的展望整体上还是看好2019年的金价尤其是第一季度的这一波。如果欧洲的基本面依然疲软那么金价在涨完了今年年初确定性最高的这一波之后后面还是面临一定的压力。,positive
2019/1/7,黄金交易提醒：特朗普又想搞大事了！多重风险事件或加剧多空博弈1月7日亚市盘初现货黄金小幅走弱受到上一交易日美国强劲非农数据的压制不过美国政府停摆依旧特朗普再次威胁可能为边境建墙宣布国家紧急状态美联储主席鲍威尔讲话措辞比较谨慎黄金多头仍有一些机会。本周建议关注美国政府...,negative
2019/1/7,1月7日财经早餐：美国政府关门经济数据延迟公布美国副贸易代表格里什访华本周（1月7日—1月13日）虽然因为美国政府关门美国商务部原定于周一23:00公布的美国11月工厂订单月率和美国11月耐用品订单月率终值延迟公布具体时间未定但是美国副贸易代表格里什于1月7日至8日率领美方工作组访...,negative
2019/1/7,纽市盘前：美元跌势主导货币市场原油再迎大涨逼近重要关口,positive
2019/1/7,美元续跌似已攻破多头最后防线黄金重回千三倒计时,negative
2019/1/7,美元回落金价趁势反弹但一大拦路虎恐阻挡多头去路,negative
2019/1/7,风险资产归来！黄金暂失避险需求然另一贵金属料表现不俗,positive
2019/1/7,回顾2018发现趋势良机洞察顶级投行2019年汇市观点,positive
2019/1/7,2019——金光闪耀,positive
2019/1/7,黄金交易提醒：特朗普又想搞大事了！多重风险事件或加剧多空博弈,negative
2019/1/7,1月7日财经早餐：美国政府关门经济数据延迟公布美国副贸易代表格里什访华,negative
2019/1/7,纽市盘前：美元跌势主导货币市场原油再迎大涨逼近重要关口,positive
2019/1/7,美元续跌似已攻破多头最后防线黄金重回千三倒计时,negative
2019/1/7,国际油价大涨约2%但需警惕一大利空或阻碍上行走势,negative
2019/1/7,美元利多不涨原油终迎反弹,negative
2019/1/7,大宗商品年度总结：碳排放期货飙涨202%页岩油和大豆“惊翻”市场,positive
2019/1/7,INE原油交易活跃再度大涨这一成品油料提振一月需求,positive
2019/1/7,2018年全球金融业十大热词每个词背后都有一个疯狂行情！,positive
2019/1/7,原油交易提醒：五大利多盖过两大利空原油多头或迎来春天,positive
2019/1/7,2019——金光闪耀,positive
2019/1/7,原油“赚翻”了这些人快来备战2019年交易,positive
2019/1/7,1月7日财经早餐：美国政府关门经济数据延迟公布美国副贸易代表格里什访华,negative
2019/1/6,五个看点齐聚！1月7日至1月13日重磅经济数据和风险事件前瞻因多重事件叠加或使得下周市场延续波动。除了中美贸易磋商外美国政府在下周存在提前结束停摆的可能同时英国将就脱欧协议进行辩论这将会为14日的投票定下基调。此外本周美联储官员发声密集2019年新任票委布拉德和埃文斯都...,negative
2019/1/6,五个看点齐聚！1月7日至1月13日重磅经济数据和风险事件前瞻,positive
2019/1/6,五个看点齐聚！1月7日至1月13日重磅经济数据和风险事件前瞻,positive
2019/1/5,外汇周评：美国市场风云搅动汇市关注贸易局势和脱欧进展尽管处于元旦假期但是本周的汇市走势震荡因美国方面消息频繁对汇市产生了很大的扰动。同时自周三开始多国公布12月的PMI数据作为年末收官的数据市场将其视作回顾2018年行情和展望2019年行情的关键指标进一步加...,positive
2019/1/5,2019年1月7日外汇交易提醒。1月4日美元冲高回落回吐强劲就业报告后录得的所有涨幅鲍威尔有关美联储准备迅速且灵活地调整政策预期的言论令美元承压并提振风险情绪。金价下跌现货黄金盘中一度触及逾六个月高位1298.6美元/盎司不过强劲的美国就...,neutral
2019/1/5,2019年1月5日财经早餐：亮眼非农PK鲍威尔放鸽美元现倒V行情风险资产倍受追捧1月4日美元冲高回落回吐强劲就业报告后录得的所有涨幅鲍威尔有关美联储准备迅速且灵活地调整政策预期的言论令美元承压并提振风险情绪。金价下跌现货黄金盘中一度触及逾六个月高位1298.6美元/盎司不过强劲的美国就...,positive
2019/1/5,纵观全市场：118个交易品种年度涨跌全盘点2019火爆行情值得期待,positive
2019/1/5,黄金周评：非农大好金价涨势打水漂贸易局势缓解冲顶1300暂打问号,positive
2019/1/5,2019年1月5日财经早餐：亮眼非农PK鲍威尔放鸽美元现倒V行情风险资产倍受追捧,positive
2019/1/5,2019年1月5日财经早餐：亮眼非农PK鲍威尔放鸽美元现倒V行情风险资产倍受追捧,positive
2019/1/5,纵观全市场：118个交易品种年度涨跌全盘点2019火爆行情值得期待,positive
2019/1/5,原油周评：四连阳暗示油价触底50关口争夺聚焦下周贸易进展,positive
2019/1/5,2019年1月5日财经早餐：亮眼非农PK鲍威尔放鸽美元现倒V行情风险资产倍受追捧,positive
2019/1/5,EIA成品油库存创2年来最大增量美油回吐日内涨幅近3%,positive
2019/1/4,纽市盘前：非农超好美元狂欢但美联储可能更麻烦；OPEC+料送厚礼原油大涨1月4日欧洲时段美元指数上涨0.2%12月非农意外大增31.2万创2018年2月以来新高。但美联储梅斯特表示当前没有看到加息的紧迫性。美联储现在可能进退两难特朗普表示不会在边境安全方面让步。原油刷新2018年...,neutral
